the only - only thing you can get that will plug into this is this mike	0
No I understand.	0
or just the	0
The reason I ask is these sort of handmade	0
connector.	0
uh wiring jobs fall apart in use	0
so the other thing is to see if we can uh get them	0
to do a custom job and put it together for this.	0
Oh I'm sure they would, they would just charge us, so.	0
Well, and they'd probably want quantity too, they'd	0
Well	0
no they'll just charge us more, so it's - this	0
Mmm.	0
So - so my question is should we go ahead and get na- nine identical [MASK]	0
Not before having one come here and have some people try it out.	0
O_K.	0
Because there's no point in doing that if it's not gonna be any better.	0
So why don't we get one of these with the crown with a different headset?	1
Yeah.	0
And - and see if that works.	0
And see if it's preferable and if it is then we'll get more.	0
Comfort.	0
Yeah.	0
Yeah.	0
Cuz I mean I think the microphones are O_K it's just the - the	0
Right, it's just they're not comfortable to wear.	0
Right.	0
Could make our own handbands and	0
Um, and he said they don't have any of these in stock but they have them in L_A and so it will take about a week to get here.	0
Yeah well it's -	0
Um so O_K to just go order?	0
We're in this for the long term, yeah. Just order it.	1
O_K and who is the contact if I wanna do an invoice cuz I think that's how we did it before.	0
It's a lot of money for a handband.	0
Yeah.	0
Uh we'll do this off-line, yeah.	0
It's a long time to get from L_A.	0
O_K.	0
And then nine channels is the maximum we can do, so.	0
Uh y- right cuz - so one is for the daisy chain so that's fifteen instead of sixteen and there's six on the table so that's nine.	0
Without getting more stuff.	0
Right.	0
Can I ask a really dumb question?	1
Yeah.	0
Probably.	0
Is -  is there any way we can have you know like a - a wireless microphone that you pass around to the people who	0
you know the extra people for the times they wanna talk	0
that -	1
I mean -	0
That's a good idea.	0
That's not a dumb question, it's a good idea, yeah.	0
Well I mean -	0
Like uh	0
I'm just not sure how we would handle that in the	0
That's like the Conch.  See, look.	0
like you know Jerry Springer thing, you know r-	0
Well but -	0
Like at conferences	0
well but there might be a way to say that there are gonna be these different people	0
so nail the chairs down.	0
um	0
and I don't know identifying somehow? You know I was just thinking of Jerry Springer.	0
Yeah.   @@	0
Yeah, somehow. It's not a bad idea.	0
No that -	0
no - no that's a very - if we can't get another board and even if we can I have a feeling they'll be some work.	1
I mean for the few times that you might wanna have that.	0
The Springer mike.	0
Let's figure that we have eight which are set up and then there's a ninth which is passed around to -	0
A hand-held, yeah.	0
that's a good idea	0
Infinite expansion.	0
Right.	0
Kind of rules out overlap but -  but uh	0
Well or also for you know if people are not	0
Yeah.	0
Well we could just hand around the lapel.	0
Uh no - no that's -	0
Rather than get a - do you want a handset?	0
No not the lapel.	0
No.	0
Well I mean is the - is the hand-held really any better?	0
Liz hates the lapel.	0
Yes.	0
O_K.	0
I don't know but I d- I know the lapel is really suboptimal.	0
No it -	0
Is awful?	0
no it depends on the hand-held but hand - many hand-helds are built wi- with sort of uh anti-shock sort of things so that it - it is less	0
uh susceptible to hand noises.	0
Mm-hmm.	0
If you hold the lapel mike i- you just get all k- sorts of junk.	0
Right.	0
I mean the ones they really pass around must be sort of O_K.	0
O_K.	0
so	0
So I wonder if they have one that will hook up.	0
Yeah.	0
They have -	0
What?	0
I wonder if they have one that will hook up to this or whether again we'll have to wire it ourselves.	0
Well, you wouldn't want it to hook there you'd just want it to hook into the receiver in the other room, right?	0
No that's uh - you need a transmitter.	0
What?	0
Is th- isn't that built into the mike?	0
Oh I see. Get a - get a different radio, yeah.	0
Yeah just these ones that they	0
Yeah.	0
pass around with no you know wireless	0
But you need a ra- but it has to correspond to the receiver.	0
Have a little antenna coming out the bottom.	0
It's gonna be much easier to get one of these and just plug in a mike, isn't it?	0
But then the mike has to h-	0
Do you have to hand it around and if you have two pieces of	0
Yeah.	0
No no -	0
Right.	0
@@	0
so right, so this is a good point, so yeah you have these - these mikes with a little antenna on the end right?	1
O_K. And do you think you would be able to use the same receiver?	0
I don't know. You'll have to check with them, yeah.	1
O_K I'll - I'll ask. Yeah.	0
It's just a frequency.	0
But that's - that's a great idea and then just sort of have that as the - and then you can have groups of twenty people or whatever and - and uh	1
Yeah because there's only I mean as Andreas pointed out actually I think in the large - the larger the group the less	0
Pretty soon.	0
interaction - the less people are talking	0
Mmm, yeah.	0
um over each other - it just - there might be a lot of people that speak once or twice and	0
Right.	0
Um	0
Off you go, yeah.	0
Gotta go.	0
O_K so I guess people who have to leave can leave and do we have anything else to discuss or should we just do digits?	0
I - I thought of some extra - a couple of extra things I'd like to mention.	0
O_K.	0
One of them is to give you a status in terms of the transcriptions so far.	1
So um as of last night	1
uh	0
um I'd assigned twelve hours and they'd finished nine and my goal was to have eleven done by the end of the month, I think that by tomorrow we'll have ten.	1
So they're still working.	0
Uh it's great - I j- and this - I got this email from Jane at like two in the morning or something so it's really great	0
Pretty close, that's good.	0
Yep, that's good.	0
Wow.	0
It's working out, thanks.	0
It's really great.	0
Thanks.	1
And then um	0
also an idea for another meeting, which would be to have the transcribers talk about the data  It's sort of a - a little bit - a little bit	1
That's a great idea.	0
Yep, that'd be very interesting. I'd love to hear what they have to say.	0
Super idea.	0
Yeah.	0
That's a great idea cuz I'd like to g- have it recorded so that we can remember all the little things, that's a great idea.	0
Yeah.	0
So if we got them to talk about this meeting, it would be a meta - meta meeting.	0
Yeah.	0
Yeah, exa-  exactly I guess - nested several layers, but	0
Now you have eight transcribers and there's ten of us so how do we do this, is the only thing.	0
Or just have them talk amongst themselves.	0
Have them have their own meeting.	0
Well that's what I'm thinking, yeah.	0
And have	0
Have them talk about the data	0
Oh.	0
that would be great.	0
and they - and they've made observations to me like they say	0
uh you know this meeting that we think has so much overlap, in fact it does	0
but there are other groups of similar size that have very little, you know it's part of it's - it's the norm of the group and all that and they have various observations that would be fun, I think.	0
That's a great idea.	1
Yeah.	0
Yeah, I'd like to hear what they s- say.	1
Be great.	0
O_K.	0
So maybe we could - they could have a meeting	1
more or less without us that - to do this and we should record it	1
and then maybe one or two of them could come to one of these meetings and - and could you know could tell us about it.	0
Yeah.	0
Give us a status.	0
Yeah.	0
Oh good. O_K.	0
Yeah.	0
It's - they will get to transcribe their own meeting but they also get paid for having a break and I think that's a good idea, get them involved.	0
What - what	0
That would be weird.	0
yeah that's right.	0
Yeah exactly, yeah.	0
Yeah.	0
Great.	0
Um that's a great idea. I'm really sorry I have to g-	0
Great.	0
Super.	0
no I have to go as well.	0
O_K.	0
And then I wanted to also um say something about the Fiscus uh uh John - John Fiscus visit tomorrow.	0
And	0
Which is to say that w- it'll be from nine to one	0
that I'm going to	0
uh uh offer the organization - allow him to uh adjust it if he wishes but	0
to be basically in three parts, the acoustic part coming first which would be	0
basically the room engineering aspects um other things	0
and he'll be also presenting [MASK] and -	0
and	0
uh then	0
uh number two would be sort of a	0
the - the transcription process so this would be a focus on like [MASK]	0
which uh Dave Gelbart's been doing and then um	0
uh and of course [MASK]	0
and then um the third part would - and again he has some stuff that's i- relevant [MASK] and then the third one would be focus on transcription standards so	0
at [MASK] he's inter	0
see what they're doing and also present	0
what - what	0
we've chosen as ours and - and discuss that kind of thing.	0
And so but he's only here  until	0
until   one and actually we're thinking of noon being uh lunch time so basically hoping that we can get as much of this done as possible before noon.	0
S-	0
O_K.	0
And everybody who wants to attend is welcome.	0
So yeah.	0
Oh, where you're gonna meet?	0
Here mostly but I've also reserved the BARCO room	0
um eh to figure out how that works in terms of like maybe having a live demonstration.	0
O_K but the nine o'cl- nine o'clock will be i- be in here. Yeah, O_K.	0
Yeah. Mm-hmm.	0
I assume we're not gonna try to record it?	0
Oh I think that would be hard, yeah.	0
Yeah, I think just adds -	0
Alright.	0
Yeah.	0
Um good.	0
Thank you though, uh-huh.	0
So maybe do digits and	0
Yeah.	0
Unless there's anything else?	0
recess?	0
Yeah.	0
Do digital  ones ?	0
Uh O_K.	0
Yeah.	0
Uh should y- we make him wear Andreas' mike or would that just be too confusing?	0
Yeah.	0
No I don't think it's confusing. Well, it doesn't confuse me.	0
When we do this in the key - in the key - in the key it has to indicate that channel change, right?	0
Does it mess up the forms?	0
Uh yeah I just don't know how we would do that, so.	0
Well i- have a time mark.	0
I mean other than free - free form.	0
The on switch is here on the -	0
Yeah.	0
on the top there.	0
O_K.	0
And just clip it to your collar.	0
That's fine.	0
O_K, my name is uh Espen Eriksen.	1
I'm a Norwegian.	1
Um uh this is my second semester at Berkeley.	0
Currently I'm taking uh	0
my first graduate level courses in [MASK]	0
and um when I come back to Norway	0
I'm gonna continue with the - more of a research project work -	0
kind of work.	0
So this semester I'm starting up with a - with a small project	0
through uh Dave Gelbart which I'm taking a course with	0
I got in touch with him and he told me about this project.	0
So with the help of uh Dan Ellis	1
I'm gonna do	0
small project associated to this.	1
What I'm gonna try to do is uh use - use ech- [MASK]	1
to uh	0
to handle the periods where you have overlapping talk.	1
To try to do something about that.	0
So currently I'm um	0
I'm just reading up on [MASK]	0
s- looking into the theory behind that	0
and then uh	0
hopefully I get some results.	0
So it - it's a - it's a project goes over the course of one semester.	0
Great.	0
So I'm just here today to introduce myself.	0
Tell about I'll be - I'll be working on this.	0
And are you staying at Berkeley or is - are you just here a semester?	0
This is my second semester and last.	0
Ah second and last, O_K.	0
So	0
Yeah.	0
He's in the - he's in the cour- two two five D_ course.	0
I leave	0
Yeah, I'm in Morgan's course, yeah.	0
So, yeah.	0
Good.	0
Then you - then you go back to Norway, that's	0
Welcome.	0
Yeah.	0
O_K.	0
We were just talking about something like this yesterday	0
or	0
yeah yesterday	0
with Liz.	0
About doing some of the	0
[MASK] or possibly	0
Cool.	0
Yeah.	0
O_K, let's do digits.	0
Digits?	0
O_K.	0
And stop.	0
